player_id,birth_year,name_first,name_last
thompfo01,1918,Forrest,Thompson
thompfr01,,Frank,Thompson
thompfr02,1895,Frank,Thompson
thompfr03,1902,Fresco,Thompson
thompfu01,1889,Fuller,Thompson
thompgu01,1877,Gus,Thompson
thompha01,1889,Harry,Thompson
thompha02,1925,Hank,Thompson
thompho01,1891,Homer,Thompson
thompja01,1954,Jason,Thompson
thompja02,1971,Jason,Thompson
thompjo01,1917,Jocko,Thompson
thompju01,1917,Gene,Thompson
thompju02,1973,Justin,Thompson
thompke01,1979,Kevin,Thompson
thomple01,1898,Lee,Thompson
thompma01,1971,Mark,Thompson
thompmi01,1949,Mike,Thompson
thompmi02,1959,Milt,Thompson
thompmi03,1980,Mike,Thompson
thompri01,1958,Rich,Thompson
thompri02,1979,Rich,Thompson
thompri03,1984,Rich,Thompson
thompro01,1962,Robby,Thompson
thompry01,1967,Ryan,Thompson
thompsa01,1860,Sam,Thompson
thompsc01,1955,Scot,Thompson
thompsh01,1893,Shag,Thompson
thompta01,1987,Taylor,Thompson
thompti01,1924,Tim,Thompson
thompto01,1889,Tommy,Thompson
thompto02,1910,Tommy,Thompson
thomptr01,1991,Trayce,Thompson
thomptu01,1856,Tug,Thompson
thompwi01,1870,Will,Thompson
thomsbo01,1923,Bobby,Thomson
thomsjo01,1973,John,Thomson
thondi01,1958,Dickie,Thon
thoneja01,1879,Jack,Thoney
thormha01,1896,Hank,Thormahlen
thormpa01,1953,Paul,Thormodsgard
thormsc01,1982,Scott,Thorman
thornan01,1949,Andre,Thornton
thornjo01,1869,John,Thornton
thornlo01,1963,Lou,Thornton
thornma01,1976,Matt,Thornton
thornot01,1945,Otis,Thornton
thornty01,1988,Tyler,Thornburg
thornwa01,1875,Walter,Thornton
thorpbo01,1926,Bob,Thorpe
thorpbo02,1935,Bob,Thorpe
thorpji01,1887,Jim,Thorpe
thrasbu01,1889,Buck,Thrasher
threeer01,1981,Erick,Threets
thronfa01,1931,Faye,Throneberry
thronma01,1933,Marv,Throneberry
throoge01,1950,George,Throop
thumalo01,1916,Lou,Thuman
thurmbo01,1917,Bob,Thurman
thurmco01,1978,Corey,Thurman
thurmga01,1964,Gary,Thurman
thurmma01,1956,Mark,Thurmond
thurmmi01,1973,Mike,Thurman
thursjo01,1979,Joe,Thurston
thurssl01,1899,Sloppy,Thurston
tiantlu01,1940,Luis,Tiant
tibbsja01,1962,Jay,Tibbs
tidrodi01,1947,Dick,Tidrow
tiefebo01,1929,Bobby,Tiefenauer
tiefeve01,1937,Verle,Tiefenthaler
tiemeed01,1885,Eddie,Tiemeyer
tiernbi01,1858,Bill,Tierney
tiernco01,1894,Cotton,Tierney
tiernmi01,1867,Mike,Tiernan
tietjle01,1910,Les,Tietje
tiffete01,1979,Terry,Tiffee
tiftra01,1884,Ray,Tift
tigheja99,1913,Jack,Tighe
tillejo01,1854,John,Tilley
tillmbo01,1937,Bob,Tillman
tillmch01,1988,Chris,Tillman
tillmjo01,1893,Johnny,Tillman
tillmru01,1960,Rusty,Tillman
tilloth01,1940,Thad,Tillotson
timbega01,1948,Gary,Timberlake
timlimi01,1966,Mike,Timlin
timmeto01,1940,Tom,Timmermann
timmooz01,1970,Ozzie,Timmons
timpncl01,1983,Clay,Timpner
tincube01,1893,Ben,Tincup
tinglro01,1959,Ron,Tingley
tinkejo01,1880,Joe,Tinker
tinnibu01,1906,Bud,Tinning
tinslle01,1969,Lee,Tinsley
tippeji01,1849,Jim,Tipper
tipplda01,1890,Dan,Tipple
tiptoer01,1915,Eric,Tipton
tiptojo01,1922,Joe,Tipton
tischto01,1944,Tom,Tischinski
tisinja01,1903,Jack,Tising
titcoca01,1866,Cannonball,Titcomb
titusjo01,1876,John,Titus
tobikda01,1953,Dave,Tobik
tobinbi01,1854,Bill,Tobin
tobinja01,1892,Jack,Tobin
tobinji01,1912,Jim,Tobin
tobinjo01,1906,Tip,Tobin
tobinjo02,1921,Jackie,Tobin
tobinma01,1987,Mason,Tobin
tobinpa01,1916,Pat,Tobin
tocajo01,1975,Jorge,Toca
toddal01,1902,Al,Todd
toddfr01,1869,Frank,Todd
toddja01,1951,Jackson,Todd
toddje01,1986,Jess,Todd
toddji01,1947,Jim,Todd
todtph01,1901,Phil,Todt
toeneha01,1917,Hal,Toenes
tolanbo01,1945,Bobby,Tolan
tolarke01,1971,Kevin,Tolar
tolbema01,1982,Matt,Tolbert
tolenjo01,1961,Jose,Tolentino
tolivfr01,1961,Freddie,Toliver
tollbbr01,1972,Brian,Tollberg
tollesh01,1988,Shawn,Tolleson
tollest01,1983,Steven,Tolleson
tollewa01,1955,Wayne,Tolleson
tolmati01,1956,Tim,Tolman
tolsoch01,1898,Chick,Tolson
tomandi01,1931,Dick,Tomanek
tomasan01,1917,Andy,Tomasic
tomasya01,1990,Yasmany,Tomas
tombean01,1966,Andy,Tomberlin
tomerge01,1895,George,Tomer
tomkobr01,1973,Brett,Tomko
tomlida01,1949,Dave,Tomlin
tomlijo01,1984,Josh,Tomlin
tomlike01,1990,Kelby,Tomlinson
tomlira01,1966,Randy,Tomlin
tomneph01,1863,Phil,Tomney
tompkch01,1889,Chuck,Tompkins
tompkro01,1944,Ron,Tompkins
tomsto01,1951,Tommy,Toms
toneyfr01,1888,Fred,Toney
tonismi01,1979,Mike,Tonis
tonkido01,1881,Doc,Tonkin
tonkimi01,1989,Michael,Tonkin
tonneto01,1881,Tony,Tonneman
toolebe01,1886,Bert,Tooley
toolest01,1859,Steve,Toole
toporsp01,1899,Specs,Toporcer
toppiru01,1941,Rupe,Toppin
torboje01,1941,Jeff,Torborg
torcato01,1979,Tony,Torcato
toregwy01,1982,Wyatt,Toregas
torgeea01,1924,Earl,Torgeson
torkere01,1894,Red,Torkelson
torphre01,1891,Red,Torphy
torreal01,1987,Alex,Torres
torrean01,1952,Angel,Torres
torrean02,1978,Andres,Torres
torreca01,1982,Carlos,Torres
torredi01,1970,Dilson,Torres
torreei01,1983,Eider,Torres
torrefe01,1932,Felix,Torres
torrefr01,1931,Frank,Torre
torregi01,1915,Gil,Torres
torrehe01,1945,Hector,Torres
torrejo01,1940,Joe,Torre
torremi01,1946,Mike,Torrez
torrepa01,1948,Pablo,Torrealba
torreri01,1891,Ricardo,Torres
torrero01,1992,Ronald,Torreyes
torreru01,1948,Rusty,Torres
torresa01,1972,Salomon,Torres
torrest01,1978,Steve,Torrealba
torreyo01,1978,Yorvit,Torrealba
torricr99,1893,Cristobal,Torriente
torveke01,1960,Kelvin,Torve
toscaca99,1953,Carlos,Tosca
tosonre01,1986,Rene,Tosoni
tostlo01,1911,Lou,Tost
tothpa01,1935,Paul,Toth
touchcl01,1903,Clay,Touchstone
tovarce01,1940,Cesar,Tovar
tovarwi01,1991,Wilfredo,Tovar
towerjo01,1977,Josh,Towers
towlejr01,1984,J. R.,Towles
towneba01,1880,Babe,Towne
townsge01,1867,George,Townsend
townsha01,1879,Happy,Townsend
townsir01,1894,Ira,Townsend
townsle01,1891,Leo,Townsend
toyji01,1858,Jim,Toy
tozerbi01,1882,Bill,Tozer
trabebi01,1979,Billy,Traber
trabeji01,1961,Jim,Traber
tracedi01,1935,Dick,Tracewski
tracese01,1980,Sean,Tracey
trachst01,1970,Steve,Trachsel
tracyan01,1973,Andy,Tracy
tracych01,1980,Chad,Tracy
tracyji01,1955,Jim,Tracy
tracyma01,1988,Matt,Tracy
traffbi01,1859,Bill,Traffley
traffjo01,1862,John,Traffley
tragewa01,1887,Walt,Tragesser
trambre01,1915,Red,Tramback
trammal01,1958,Alan,Trammell
trammbu01,1971,Bubba,Trammell
trautfr01,1892,Fred,Trautman
trautjo01,1962,John,Trautwein
traveal01,1892,Allan,Travers
travebi01,1952,Bill,Travers
travice01,1913,Cecil,Travis
travide01,1991,Devon,Travis
traxlbr01,1967,Brian,Traxler
trayji01,1860,Jim,Tray
traynpi01,1898,Pie,Traynor
treacfr01,1847,Fred,Treacey
treacpe01,1852,Pete,Treacey
treadge01,1866,George,Treadway
treadje01,1963,Jeff,Treadway
treadra01,1907,Ray,Treadaway
treadre01,1920,Red,Treadway
treanma01,1976,Matt,Treanor
trebeto99,1948,Tom,Trebelhorn
trechfr01,1915,Frank,Trechock
treinbl01,1988,Blake,Treinen
trekeha01,1892,Harry,Trekell
tremani01,1912,Nick,Tremark
trembda99,1951,Dave,Trembley
tremebi01,1929,Bill,Tremel
tremich01,1969,Chris,Tremie
trempov01,1906,Overton,Tremper
trenwge01,1851,George,Trenwith
treshmi01,1914,Mike,Tresh
treshto01,1938,Tom,Tresh
trevial01,1957,Alex,Trevino
trevibo01,1945,Bobby,Trevino
triangu01,1930,Gus,Triandos
tricebo01,1926,Bob,Trice
trillma01,1950,Manny,Trillo
trimbjo01,1930,Joe,Trimble
trinkke01,1919,Ken,Trinkle
triplco01,1911,Coaker,Triplett
triunca01,1990,Carlos,Triunfel
trlicri01,1969,Ricky,Trlicek
troedri01,1950,Rich,Troedson
trombmi01,1967,Mike,Trombley
troncra01,1983,Ramon,Troncoso
tropeni01,1990,Nick,Tropeano
troskha01,1912,Hal,Trosky
troskha02,1936,Hal,Trosky
trostmi01,1866,Mike,Trost
trottbi01,1908,Bill,Trotter
trottsa01,1859,Sam,Trott
troupqu01,1912,Quincy,Trouppe
troutdi01,1915,Dizzy,Trout
troutmi01,1991,Mike,Trout
troutst01,1957,Steve,Trout
trowbbo01,1930,Bob,Trowbridge
troybu01,1888,Bun,Troy
troyda01,1856,Dasher,Troy
truaxfr01,1868,Fred,Truax
trubych01,1973,Chris,Truby
trubyha01,1868,Harry,Truby
truckvi01,1917,Virgil,Trucks
truesfr01,1884,Frank,Truesdale
trujijj01,1975,J. J.,Trujillo
trujimi01,1960,Mike,Trujillo
trumbed01,1860,Ed,Trumbull
trumbma01,1986,Mark,Trumbo
tsamige01,1967,George,Tsamis
tsaoch01,1981,Chin-hui,Tsao
tsitojo01,1936,John,Tsitouris
tubbsgr01,1962,Greg,Tubbs
tuckeed01,1966,Eddie,Tucker
tuckemi01,1971,Michael,Tucker
tuckeol01,1902,Ollie,Tucker
tuckepr01,1990,Preston,Tucker
tuckery01,1986,Ryan,Tucker
tucketh01,1917,Thurman,Tucker
tucketj01,1978,T. J.,Tucker
tucketo01,1863,Tommy,Tucker
tucketo02,1884,Tom,Tuckey
tudorjo01,1954,John,Tudor
tueroos01,1893,Oscar,Tuero
tuftsbo01,1955,Bob,Tufts
tuiasma01,1986,Matt,Tuiasosopo
tuivasa01,1992,Sam,Tuivailala
tulowtr01,1984,Troy,Tulowitzki
tunnele01,1960,Lee,Tunnell
tupmama01,1979,Matt,Tupman
turanbr01,1967,Brian,Turang
turbege01,1914,George,Turbeville
turbije01,1852,Jerry,Turbidy
turched01,1917,Eddie,Turchin
turgepe01,1897,Pete,Turgeon
turklu01,1898,Lucas,Turk
turlebo01,1930,Bob,Turley
turnbde01,1978,Derrick,Turnbow
turnech01,1969,Chris,Turner
turneea01,1923,Earl,Turner
turneja01,1991,Jacob,Turner
turneje01,1954,Jerry,Turner
turneji01,1903,Jim,Turner
turneju01,1984,Justin,Turner
turneke01,1943,Ken,Turner
turnema01,1967,Matt,Turner
turnesh01,1963,Shane,Turner
turnete01,1881,Terry,Turner
turnete02,1892,Ted,Turner
turnete99,1938,Ted,Turner
turneti01,1890,Tink,Turner
turneto01,1916,Tom,Turner
turnetr01,1993,Trea,Turner
turnetu01,1867,Tuck,Turner
tuttlbi01,1929,Bill,Tuttle
tutwiel01,1904,Elmer,Tutwiler
tutwigu01,1888,Guy,Tutwiler
twinear01,1866,Art,Twineham
twinitw01,1894,Twink,Twining
twitcla01,1864,Larry,Twitchell
twitcwa01,1948,Wayne,Twitchell
twittje01,1957,Jeff,Twitty
twombba01,1896,Babe,Twombly
twombcy01,1897,Cy,Twombly
twombge01,1892,George,Twombly
tyackji01,1911,Jim,Tyack
tylerfr01,1891,Fred,Tyler
tylerjo01,1906,Johnnie,Tyler
tylerle01,1889,Lefty,Tyler
tynerja01,1977,Jason,Tyner
tyngji01,1856,Jim,Tyng
tyreeea01,1890,Earl,Tyree
tyrivda01,1937,Dave,Tyriver
tyronji01,1949,Jim,Tyrone
tyronwa01,1950,Wayne,Tyrone
tysonmi01,1950,Mike,Tyson
tysontu01,1914,Turkey,Tyson
tysonty01,1892,Ty,Tyson
uchriji01,1900,Jimmy,Uchrinscko
ueckebo01,1935,Bob,Uecker
ueharko01,1975,Koji,Uehara
ugglada01,1980,Dan,Uggla
uguetlu01,1979,Luis,Ugueto
uhaltfr01,1910,Frenchy,Uhalt
uhlaete01,1939,Ted,Uhlaender
uhlbo01,1913,Bob,Uhl
uhlege01,1898,George,Uhle
uhlerma01,1886,Maury,Uhler
uhlirch01,1912,Charlie,Uhlir
ujdurje01,1957,Jerry,Ujdur
ulisnmi01,1917,Mike,Ulicny
ullgesc01,1955,Scott,Ullger
ullrisa01,1921,Sandy,Ullrich
ulricdu01,1899,Dutch,Ulrich
ulricge01,1869,George,Ulrich
umbacar01,1942,Arnold,Umbach
umbarji01,1953,Jim,Umbarger
umbriji01,1930,Jim,Umbricht
umphlto01,1930,Tom,Umphlett
underfr01,1868,Fred,Underwood
underpa01,1957,Pat,Underwood
underto01,1953,Tom,Underwood
underwi01,1904,Willie,Underhill
unglabo01,1880,Bob,Unglaub
unroeti01,1970,Tim,Unroe
unseral01,1912,Al,Unser
unserde01,1944,Del,Unser
upchuwo01,1911,Woody,Upchurch
uphambi01,1888,Bill,Upham
uphamjo01,1941,John,Upham
uppje01,1883,Jerry,Upp
uprigdi01,1926,Dixie,Upright
upshace01,1942,Cecil,Upshaw
upshawi01,1957,Willie,Upshaw
uptonbi01,1929,Bill,Upton
uptonbj01,1984,Melvin,Upton
uptonju01,1987,Justin,Upton
uptonto01,1926,Tom,Upton
urbanbi01,1903,Billy,Urbanski
urbanja01,1928,Jack,Urban
urbanlu01,1887,Luke,Urban
urbanto01,1968,Tom,Urbani
urbinug01,1974,Ugueth,Urbina
urdanli01,1979,Lino,Urdaneta
urenajo01,1991,Jose,Urena
uribejo01,1959,Jose,Uribe
uribeju01,1979,Juan,Uribe
urreajo01,1955,John,Urrea
urruthe01,1987,Henry,Urrutia
urshegi01,1991,Giovanny,Urshela
urylo01,1877,Lon,Ury
usherbo01,1925,Bob,Usher
ussatdu01,1904,Dutch,Ussat
utleych01,1978,Chase,Utley
vachete01,1889,Tex,Vache
vadebge01,1859,Gene,Vadeboncoeur
vahreha01,1885,Harry,Vahrenhorst
vailbo01,1881,Bob,Vail
vailmi01,1951,Mike,Vail
valaich01,1985,Chris,Valaika
valbulu01,1985,Luis,Valbuena
valdeca01,1971,Carlos,Valdez
valdeca02,1977,Carlos,Valderrama
valdece01,1985,Cesar,Valdez
valdeef01,1966,Efrain,Valdez
valdeis01,1973,Ismael,Valdez
valdejo01,1983,Jose,Valdez
valdejo02,1987,Jordany,Valdespin
valdejo03,1990,Jose,Valdez
valdeju01,1956,Julio,Valdez
valdelu01,1983,Jairo,Asencio
valdema01,1971,Marc,Valdes
valdema02,1974,Mario,Valdez
valdeme01,1981,Merkin,Valdez
valdepe01,1973,Pedro,Valdes
valdera01,1967,Rafael,Valdez
valdera02,1977,Raul,Valdes
valdere01,1929,Rene,Valdes
valdero01,1920,Roy,Valdes
valdesa01,1939,Sandy,Valdespino
valdese01,1964,Sergio,Valdez
valdewi01,1978,Wilson,Valdez
valdijo01,1934,Jose,Valdivielso
valenbe01,1933,Benny,Valenzuela
valenbo01,,Bob,Valentine
valenbo02,1950,Bobby,Valentine
valenco01,1929,Corky,Valentine
valenda01,1984,Danny,Valencia
valenel01,1954,Ellis,Valentine
valener01,1977,Eric,Valent
valenfe01,1960,Fernando,Valenzuela
valenfr01,1935,Fred,Valentine
valenja01,1975,Javier,Valentin
valenjo01,1855,John,Valentine
valenjo02,1967,John,Valentin
valenjo03,1969,Jose,Valentin
valenjo04,1979,Joe,Valentine
valenvi01,1928,Vito,Valentinetti
valerju01,1968,Julio,Valera
valeryo01,1976,Yohanny,Valera
valleda01,1960,Dave,Valle
vallehe01,1940,Hector,Valle
valoel01,1921,Elmer,Valo
valvejo01,1978,Jose,Valverde
vanalcl01,1900,Clay,Van Alstyne
vanatru01,1906,Russ,Van Atta
vanbejo01,1980,John,Van Benschoten
vanbroz01,1926,Ozzie,Van Brabant
vanbude01,1870,Deacon,Van Buren
vanbuje01,1980,Jermaine,Van Buren
vanbuty01,1963,Ty,Van Burkleo
vancaal01,1903,Al,Van Camp
vanceco01,1979,Cory,Vance
vanceda01,1891,Dazzy,Vance
vancejo01,1905,Joe,Vance
vancesa01,1947,Sandy,Vance
vancuch01,1927,Chris,Van Cuyk
vancujo01,1921,Johnny,Van Cuyk
vandaca01,1883,Carl,Vandagrift
vandeed01,1958,Ed,Vande Berg
vandehy01,1906,Hy,Vandenberg
vandejo01,1914,Johnny,Vander Meer
vandejo02,1966,John,Vander Wal
vanderi01,1985,Rick,van den Hurk
vandufr01,1937,Fred,Van Dusen
vandybe01,1888,Ben,Van Dyke
vandybi01,1863,Bill,Van Dyke
vanegti01,1969,Tim,Van Egmond
vanevjo01,1979,Jonathan,Van Every
vangiel01,1896,Elam,Vangilder
vangoda01,1957,Dave,Van Gorder
vanhage01,1866,George,Van Haltren
vanhean01,1979,Andy,Van Hekken
vanlawi01,1970,William,VanLandingham
vannjo01,1890,John,Vann
vannoja01,1928,Jay,Van Noy
vanpoto01,1971,Todd,Van Poppel
vanroma01,1914,Maurice,Van Robays
vanrybe01,1971,Ben,VanRyn
vanslan01,1960,Andy,Van Slyke
vanslsc01,1986,Scott,Van Slyke
vanzadi01,1864,Dick,Van Zant
vanzaik01,1876,Ike,Van Zandt
vargaan01,1930,Andy,Varga
vargacl01,1978,Claudio,Vargas
vargaed01,1959,Eddie,Vargas
vargaja01,1983,Jason,Vargas
vargake01,1990,Kennys,Vargas
vargaro01,1929,Roberto,Vargas
vargubi01,1899,Bill,Vargus
varitja01,1972,Jason,Varitek
varnebu01,1930,Buck,Varner
varnedi01,1880,Dike,Varney
varnepe01,1949,Pete,Varney
varshga01,1961,Gary,Varsho
varvaan01,1984,Anthony,Varvaro
vasbica01,1880,Cal,Vasbinder
vasquan01,1986,Anthony,Vasquez
vasques01,1983,Esmerling,Vasquez
vasqujo01,1978,Jorge,Vasquez
vasqura01,1958,Rafael,Vasquez
vasquvi01,1982,Virgil,Vasquez
vatchji01,1965,Jim,Vatcher
vaughar01,1912,Arky,Vaughan
vaughbo01,1885,Bobby,Vaughn
vaughch01,1947,Charlie,Vaughan
vaughde01,1959,DeWayne,Vaughn
vaughfa01,1864,Farmer,Vaughn
vaughfr01,1918,Fred,Vaughn
vaughgl01,1944,Glenn,Vaughan
vaughgr01,1965,Greg,Vaughn
vaughhi01,1888,Hippo,Vaughn
vaughmo01,1967,Mo,Vaughn
vaughpo01,1919,Porter,Vaughan
vaughro01,1911,Roy,Vaughn
vazquch01,1990,Christian,Vazquez
vazquja01,1976,Javier,Vazquez
vazqura01,1976,Ramon,Vazquez
veachal01,1909,Al,Veach
veachbo01,1888,Bobby,Veach
veachpe01,1862,Peek-A-Boo,Veach
vealco01,1932,Coot,Veal
vealdo01,1984,Donnie,Veal
vealebo01,1935,Bob,Veale
veddelo01,1897,Lou,Vedder
veeckbi99,1914,Bill,Veeck
vegaje01,1955,Jesus,Vega
veigeal01,1917,Al,Veigel
veilbu01,1881,Bucky,Veil
velanjo01,1975,Jorge,Velandia
velarra01,1962,Randy,Velarde
velasgu01,1968,Guillermo,Velasquez
velasvi01,1992,Vincent,Velasquez
velazca01,1948,Carlos,Velazquez
velazfr01,1937,Freddie,Velazquez
velazgi01,1979,Gil,Velazquez
velezeu01,1982,Eugenio,Velez
velezot01,1950,Otto,Velez
veltmpa01,1906,Pat,Veltman
venabma01,1957,Max,Venable
venabwi01,1982,Will,Venable
venafmi01,1973,Mike,Venafro
vendipa01,1985,Pat,Venditte
ventejo01,1985,Jonny,Venters
ventomi01,1978,Mike,Vento
venturo01,1967,Robin,Ventura
ventuvi01,1917,Vince,Ventura
ventuyo01,1991,Yordano,Ventura
verasda01,1973,Dario,Veras
verasjo01,1980,Jose,Veras
verasqu01,1971,Quilvio,Veras
veraswi01,1978,Wilton,Veras
verbaem01,1915,Emil,Verban
verbajo01,1943,Joe,Verbanic
verblge01,1928,Gene,Verble
verdeal01,1921,Al,Verdel
verdifr01,1926,Frank,Verdi
verdury01,1987,Ryan,Verdugo
verekto01,1893,Tommy,Vereker
veresda01,1966,Dave,Veres
veresra01,1965,Randy,Veres
vergejo01,1906,Johnny,Vergez
verhadr01,1990,Drew,VerHagen
verhojo01,1952,John,Verhoeven
verlaju01,1983,Justin,Verlander
vermija01,1982,Jamie,Vermilyea
vernojo01,1889,Joe,Vernon
vernomi01,1918,Mickey,Vernon
verrelo01,1990,Logan,Verrett
versazo01,1939,Zoilo,Versalles
veryzto01,1953,Tom,Veryzer
veselbo01,1955,Bob,Veselic
viaule01,1866,Lee,Viau
vicieda01,1989,Dayan,Viciedo
vicker01,1900,Ernie,Vick
vickeru01,1878,Rube,Vickers
vicketo01,1867,Tom,Vickery
vicksa01,1895,Sammy,Vick
vicoge01,1923,Sam,Vico
victosh01,1980,Shane,Victorino
vidaljo01,1940,Jose,Vidal
vidrojo01,1974,Jose,Vidro
villabr01,1975,Brandon,Villafuerte
villabr02,1987,Brayan,Villarreal
villaca01,1983,Carlos,Villanueva
villaed01,1979,Eduardo,Villacis
villael01,1986,Elih,Villanueva
villahe01,1964,Hector,Villanueva
villahe02,1987,Henry,Villar
villajo01,1991,Jonathan,Villar
villaos01,1981,Oscar,Villarreal
villape01,1987,Pedro,Villarreal
villeis01,1976,Ismael,Villegas
villoro01,1970,Ron,Villone
vinafe01,1969,Fernando,Vina
vinceni01,1986,Nick,Vincent
vinesbo01,1897,Bob,Vines
vineyda01,1941,Dave,Vineyard
vininke01,1974,Ken,Vining
vinsoch01,1944,Charlie,Vinson
vinsoru01,1879,Rube,Vinson
vintobi01,1865,Bill,Vinton
violafr01,1960,Frank,Viola
violape01,1983,Pedro,Viola
vioxji01,1890,Jim,Viox
virdobi01,1931,Bill,Virdon
virgioz01,1932,Ozzie,Virgil
virgioz02,1956,Ozzie,Virgil
virtuja01,1865,Jake,Virtue
visnejo01,1859,Joe,Visner
viteljo01,1908,Joe,Vitelli
vitiejo01,1970,Joe,Vitiello
vitkojo01,1970,Joe,Vitko
vittejo01,1989,Josh,Vitters
vittos01,1890,Ossie,Vitt
vizcaar01,1990,Arodys,Vizcaino
vizcajo01,1968,Jose,Vizcaino
vizcalu01,1974,Luis,Vizcaino
vizquom01,1967,Omar,Vizquel
vogelot01,1899,Otto,Vogel
vogelry01,1977,Ryan,Vogelsong
vogtst01,1984,Stephen,Vogt
voigtja01,1966,Jack,Voigt
voigtol01,1899,Ollie,Voigt
voisebi01,1919,Bill,Voiselle
vollmcl01,1921,Clyde,Vollmer
volqued01,1983,Edinson,Volquez
volstch01,1986,Chris,Volstad
volzja01,1878,Jake,Volz
vondech99,1851,Chris,Von Der Ahe
vonfrto01,1869,Tony,Von Fricken
vonhobr01,1943,Bruce,Von Hoff
vonkofr01,1893,Fritz,Von Kolnitz
vonohda01,1958,Dave,Von Ohlen
vorhecy01,1874,Cy,Vorhees
vosbeed01,1961,Ed,Vosberg
vosmijo01,1910,Joe,Vosmik
vossal01,1858,Alex,Voss
vossbi01,1943,Bill,Voss
vottojo01,1983,Joey,Votto
vowinri01,1884,Rip,Vowinkel
voylebr01,1976,Brad,Voyles
voyleph01,1900,Phil,Voyles
vuckope01,1952,Pete,Vuckovich
vukovge01,1956,George,Vukovich
vukovjo01,1947,John,Vukovich
wachami01,1991,Michael,Wacha
wachtpa01,1888,Paul,Wachtel
wackech01,1883,Charlie,Wacker
wadats01,1981,Tsuyoshi,Wada
waddefr01,1905,Frank,Waddey
waddeja01,1981,Jason,Waddell
wadderu01,1876,Rube,Waddell
waddeto01,1958,Tom,Waddell
wadebe01,1922,Ben,Wade
wadeco01,1983,Cory,Wade
wadega01,1929,Gale,Wade
wadeha01,1879,Ham,Wade
wadeja01,1912,Jake,Wade
waderi01,1898,Rip,Wade
wadete01,1973,Terrell,Wade
wadswja01,1867,Jack,Wadsworth
waechdo01,1981,Doug,Waechter
wagenwo01,1863,Woody,Wagenhorst
wagnebi01,1894,Bill,Wagner
wagnebi02,1971,Billy,Wagner
wagnebu01,1871,Butts,Wagner
wagnebu02,1887,Bull,Wagner
wagnech01,1912,Charlie,Wagner
wagnega01,1940,Gary,Wagner
wagneha01,1915,Hal,Wagner
wagnehe01,1880,Heinie,Wagner
wagnehe02,1968,Hector,Wagner
wagneho01,1874,Honus,Wagner
wagnejo01,1889,Joe,Wagner
wagnele01,1934,Leon,Wagner
wagnema01,1954,Mark,Wagner
wagnema02,1972,Matt,Wagner
wagnene01,1984,Neil,Wagner
wagnepa01,1967,Paul,Wagner
wagnery01,1982,Ryan,Wagner
wagnety01,1991,Tyler,Wagner
wahlke01,1922,Kermit,Wahl
wainhda01,1967,Dave,Wainhouse
wainwad01,1981,Adam,Wainwright
waitked01,1919,Eddie,Waitkus
waitsri01,1952,Rick,Waits
waittch01,1853,Charlie,Waitt
wakamdo01,1963,Don,Wakamatsu
wakefbi01,1941,Bill,Wakefield
wakefdi01,1921,Dick,Wakefield
wakefho01,1884,Howard,Wakefield
wakefti01,1966,Tim,Wakefield
wakelch01,1974,Chris,Wakeland
walbema01,1969,Matt,Walbeck
walberu01,1896,Rube,Walberg
walczed01,1915,Ed,Walczak
waldbdo01,1892,Doc,Waldbauer
waldefr01,1890,Fred,Walden
waldejo01,1987,Jordan,Walden
waldrir01,1872,Irv,Waldron
waldrky01,1985,Kyle,Waldrop
waldrky02,1991,Kyle,Waldrop
walewji01,1962,Jim,Walewander
walkbo01,1956,Bob,Walk
walkebi01,1903,Bill,Walker
walkech01,1958,Chico,Walker
walkech02,1991,Christian,Walker
walkecu01,1896,Curt,Walker
walkedi01,1888,Dixie,Walker
walkedi02,1910,Dixie,Walker
walkedu01,1957,Duane,Walker
walkeed01,1874,Ed,Walker
walkeer01,1890,Ernie,Walker
walkefl01,1856,Fleet,Walker
walkefr01,1894,Frank,Walker
walkege01,1863,George,Walker
walkege02,1908,Gee,Walker
walkegr01,1959,Greg,Walker
walkeha01,1916,Harry,Walker
walkehu01,1906,Hub,Walker
walkeja01,1971,Jamie,Walker
walkeje01,1939,Jerry,Walker
walkejo01,1896,Johnny,Walker
walkeke01,1976,Kevin,Walker
walkela01,1966,Larry,Walker
walkelu01,1943,Luke,Walker
walkema01,1899,Marty,Walker
walkemi01,1966,Mike,Walker
walkemi02,1965,Mike,Walker
walkemy01,1884,Mysterious,Walker
walkene01,1985,Neil,Walker
walkeos01,1854,Oscar,Walker
walkepe01,1969,Pete,Walker
walkero01,1893,Roy,Walker
walkeru01,1926,Rube,Walker
walkesp01,1898,Speed,Walker
walketa01,1992,Taijuan,Walker
walketi01,1887,Tillie,Walker
walketo01,1881,Tom,Walker
walketo02,1948,Tom,Walker
walketo03,1959,Tony,Walker
walketo04,1973,Todd,Walker
walkety01,1976,Tyler,Walker
walkewa01,1860,Walt,Walker
walkewe01,1860,Welday,Walker
walkuji01,1895,Jim,Walkup
walkuji02,1909,Jim,Walkup
wallabo01,1873,Bobby,Wallace
wallabr01,1986,Brett,Wallace
wallada01,1947,Dave,Wallace
wallade01,1971,Derek,Wallace
wallado01,1893,Doc,Wallace
wallado02,1940,Don,Wallace
wallahu01,1882,Huck,Wallace
wallaja01,1890,Jack,Wallace
wallaja02,1919,Jack,Wallaesa
wallaje01,1976,Jeff,Wallace
wallaji01,1881,Jim,Wallace
wallale01,1921,Lefty,Wallace
