player_id,year,stint,team_id,league_id,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,obp,slg,ops
edmonji01,1996,1,CAL,AL,114,431,73,131,28,3,27,66,4,0,46,101,2,4,0,2,8,0.375,0.571,0.946
eisenji01,1996,1,PHI,NL,113,338,45,122,24,3,3,41,11,1,31,32,9,1,0,3,7,0.413,0.476,0.889
elsteke01,1996,1,TEX,AL,157,515,79,130,32,2,24,99,4,1,52,138,1,2,16,11,8,0.317,0.462,0.779
erstada01,1996,1,CAL,AL,57,208,34,59,5,1,4,20,3,3,17,29,1,0,1,3,3,0.333,0.375,0.708
fabrejo01,1996,1,CAL,AL,90,254,18,73,6,0,2,26,0,1,17,27,3,0,3,5,7,0.326,0.335,0.661
fieldce01,1996,1,DET,AL,107,391,55,97,12,0,26,80,2,0,63,91,8,3,0,3,11,0.354,0.478,0.833
fieldce01,1996,2,NYA,AL,53,200,30,52,8,0,13,37,0,0,24,48,4,2,0,2,7,0.342,0.495,0.837
finlest01,1996,1,SDN,NL,161,655,126,195,45,9,30,95,22,8,56,87,5,4,1,5,20,0.354,0.531,0.885
flahejo01,1996,2,SDN,NL,72,264,22,80,12,0,9,41,2,3,9,36,1,2,1,3,8,0.327,0.451,0.778
fletcda01,1996,1,MON,NL,127,394,41,105,22,0,12,57,0,0,27,42,4,6,1,3,13,0.321,0.414,0.735
floydcl01,1996,1,MON,NL,117,227,29,55,15,4,6,26,7,1,30,52,1,5,1,3,3,0.34,0.423,0.763
fonvich01,1996,1,LAN,NL,103,201,34,41,4,1,0,13,7,2,17,31,1,0,3,0,1,0.266,0.234,0.5
francju01,1996,1,CLE,AL,112,432,72,139,20,1,14,76,8,8,61,82,2,3,0,3,14,0.407,0.47,0.877
fryeje01,1996,1,BOS,AL,105,419,74,120,27,2,4,41,18,4,54,57,0,5,5,3,6,0.372,0.389,0.761
frymatr01,1996,1,DET,AL,157,616,90,165,32,3,22,100,4,3,57,118,2,4,1,10,18,0.329,0.437,0.766
gaettga01,1996,1,SLN,NL,141,522,71,143,27,4,23,80,2,2,35,97,6,8,4,5,10,0.326,0.473,0.799
gagnegr01,1996,1,LAN,NL,128,428,48,109,13,2,10,55,4,2,50,93,11,2,4,3,6,0.333,0.364,0.698
galaran01,1996,1,COL,NL,159,626,119,190,39,3,47,150,18,8,40,157,3,17,0,8,6,0.357,0.601,0.958
gantro01,1996,1,SLN,NL,122,419,74,103,14,2,30,82,13,4,73,98,5,3,1,4,9,0.359,0.504,0.862
garcica01,1996,1,PIT,NL,101,390,66,111,18,4,6,44,16,6,23,58,3,4,3,2,3,0.329,0.397,0.727
gatesbr01,1996,1,OAK,AL,64,247,26,65,19,2,2,30,1,1,18,35,0,2,5,2,9,0.316,0.381,0.697
giambja01,1996,1,OAK,AL,140,536,84,156,40,1,20,79,0,1,51,95,3,5,1,5,15,0.355,0.481,0.836
gilkebe01,1996,1,NYN,NL,153,571,108,181,44,3,30,117,17,9,73,125,7,4,0,8,18,0.393,0.562,0.955
girarjo01,1996,1,NYA,AL,124,422,55,124,22,3,2,45,13,4,30,55,1,5,11,3,11,0.346,0.374,0.72
gomezch02,1996,2,SDN,NL,89,328,32,86,16,1,3,29,2,2,39,64,1,6,3,2,11,0.349,0.345,0.694
gomezle02,1996,1,CHN,NL,136,362,44,86,19,0,17,56,1,4,53,94,0,7,3,2,8,0.344,0.431,0.775
gonzaal01,1996,1,TOR,AL,147,527,64,124,30,5,14,64,16,6,45,127,0,5,7,3,12,0.3,0.391,0.691
gonzaju03,1996,1,TEX,AL,134,541,89,170,33,2,47,144,2,0,45,82,12,3,0,3,10,0.368,0.643,1.011
gonzalu01,1996,1,CHN,NL,146,483,70,131,30,4,15,79,9,6,61,49,8,4,1,6,13,0.354,0.443,0.797
goodwto01,1996,1,KCA,AL,143,524,80,148,14,4,1,35,66,22,39,79,0,2,21,1,3,0.334,0.33,0.664
gracema01,1996,1,CHN,NL,142,547,88,181,39,1,9,75,2,3,62,41,8,1,0,6,18,0.396,0.455,0.851
greenmi01,1996,1,BOS,AL,77,295,35,87,20,1,7,44,4,0,18,27,3,2,0,3,11,0.336,0.441,0.777
greensh01,1996,1,TOR,AL,132,422,52,118,32,3,11,45,5,1,33,75,3,8,0,2,9,0.342,0.448,0.79
greenwi01,1996,1,CIN,NL,115,287,48,70,5,5,19,63,0,1,36,88,6,0,1,1,5,0.327,0.495,0.822
greerru01,1996,1,TEX,AL,139,542,96,180,41,6,18,100,9,0,62,86,4,3,0,10,9,0.397,0.53,0.927
griffke02,1996,1,SEA,AL,140,545,125,165,26,2,49,140,16,1,78,104,13,7,1,7,7,0.392,0.628,1.02
grissma02,1996,1,ATL,NL,158,671,106,207,32,10,23,74,28,11,41,73,6,3,4,4,12,0.349,0.489,0.838
grudzma01,1996,1,MON,NL,153,657,99,201,34,4,6,49,33,7,26,83,3,9,1,3,10,0.34,0.397,0.737
guilloz01,1996,1,CHA,AL,150,499,62,131,24,8,4,45,6,5,10,27,0,0,12,7,10,0.273,0.367,0.64
gutieri01,1996,1,HOU,NL,89,218,28,62,8,1,1,15,6,1,23,42,3,3,4,1,4,0.359,0.344,0.703
gwynnto01,1996,1,SDN,NL,116,451,67,159,27,2,3,50,11,4,39,17,12,1,1,6,17,0.4,0.441,0.842
hamelbo01,1996,1,KCA,AL,89,239,31,61,14,1,9,40,5,2,54,58,2,2,0,4,7,0.391,0.435,0.826
hamilda02,1996,1,TEX,AL,148,627,94,184,29,4,6,51,15,5,54,66,4,2,7,6,15,0.348,0.381,0.73
hammoje01,1996,1,BAL,AL,71,248,38,56,10,1,9,27,3,3,23,53,1,4,6,1,7,0.301,0.383,0.684
harrile01,1996,1,CIN,NL,125,302,33,86,17,2,5,32,14,6,21,31,1,1,6,3,3,0.33,0.404,0.734
haselbi01,1996,1,BOS,AL,77,237,33,65,13,1,8,34,4,2,19,52,3,1,0,0,13,0.331,0.439,0.77
hayesch01,1996,1,PIT,NL,128,459,51,114,21,2,10,62,6,0,36,78,4,0,2,3,16,0.301,0.368,0.669
henderi01,1996,1,SDN,NL,148,465,110,112,17,2,9,29,37,15,125,90,2,10,0,2,5,0.41,0.344,0.754
hernajo01,1996,1,CHN,NL,131,331,52,80,14,1,10,41,4,0,24,97,4,1,5,2,10,0.293,0.381,0.674
herrejo02,1996,1,OAK,AL,108,320,44,86,15,1,6,30,8,2,20,59,1,3,3,0,5,0.318,0.378,0.696
higgibo02,1996,1,DET,AL,130,440,75,141,35,0,26,81,6,3,65,66,7,1,3,6,7,0.404,0.577,0.982
hillgl01,1996,1,SFN,NL,98,379,56,106,26,0,19,67,6,3,33,95,3,6,0,3,6,0.344,0.499,0.843
hoilech01,1996,1,BAL,AL,127,407,64,105,13,0,25,73,0,1,57,97,1,9,1,7,7,0.356,0.474,0.83
hollato01,1996,1,LAN,NL,149,478,64,139,26,4,12,59,21,6,41,93,1,2,3,2,2,0.348,0.437,0.785
hollida01,1996,1,MIN,AL,121,422,71,102,26,0,13,53,6,4,71,102,5,10,0,0,9,0.364,0.396,0.76
howarda02,1996,1,KCA,AL,143,420,51,92,14,5,4,48,5,6,40,74,0,4,17,4,6,0.291,0.305,0.595
howarth01,1996,1,CIN,NL,121,360,50,98,19,10,6,42,6,5,17,51,3,3,2,4,5,0.307,0.431,0.738
hudlere01,1996,1,CAL,AL,92,302,60,94,20,3,16,40,14,5,9,54,0,3,2,1,7,0.337,0.556,0.893
hundlto01,1996,1,NYN,NL,153,540,85,140,32,1,41,112,1,3,79,146,15,3,0,2,9,0.356,0.55,0.906
huntebr02,1996,1,HOU,NL,132,526,74,145,27,2,5,35,35,9,17,92,0,2,1,7,6,0.297,0.363,0.66
huskebu01,1996,1,NYN,NL,118,414,43,115,16,2,15,60,1,2,27,77,3,0,0,4,10,0.319,0.435,0.754
incavpe01,1996,1,PHI,NL,99,269,33,63,7,2,16,42,2,0,30,82,2,3,0,0,6,0.318,0.454,0.771
jahajo01,1996,1,ML4,AL,148,543,108,163,28,1,34,118,3,1,85,118,1,5,0,3,16,0.398,0.543,0.941
javiest01,1996,1,SFN,NL,71,274,44,74,25,0,2,22,14,2,25,51,0,2,5,0,4,0.336,0.383,0.719
jeffegr01,1996,1,PHI,NL,104,404,59,118,17,3,7,51,20,6,36,21,6,1,0,5,9,0.348,0.401,0.749
jeffere01,1996,1,BOS,AL,122,386,67,134,30,4,19,74,0,0,25,89,5,3,0,4,11,0.388,0.593,0.981
jeterde01,1996,1,NYA,AL,157,582,104,183,25,6,10,78,14,7,48,102,1,9,6,9,13,0.37,0.43,0.8
johnsbr01,1996,1,SDN,NL,82,243,18,66,13,1,8,35,0,0,4,36,2,4,2,4,8,0.29,0.432,0.722
johnsch04,1996,1,FLO,NL,120,386,34,84,13,1,13,37,1,0,40,91,6,2,2,4,20,0.292,0.358,0.649
johnsla03,1996,1,NYN,NL,160,682,117,227,31,21,9,69,50,12,33,40,8,1,3,5,8,0.362,0.479,0.841
johnsma01,1996,1,PIT,NL,127,343,55,94,24,0,13,47,6,4,44,64,3,5,0,4,5,0.361,0.458,0.819
jonesch06,1996,1,ATL,NL,157,598,114,185,32,5,30,110,14,1,87,88,0,0,1,7,14,0.393,0.53,0.923
jordabr01,1996,1,SLN,NL,140,513,82,159,36,1,17,104,22,5,29,84,4,7,2,9,6,0.349,0.483,0.833
joynewa01,1996,1,SDN,NL,121,433,59,120,29,1,8,65,5,3,69,71,7,3,1,4,6,0.377,0.404,0.781
karkoro01,1996,1,CHA,AL,111,355,44,78,22,0,10,38,0,0,24,93,2,1,7,2,7,0.27,0.366,0.636
karroer01,1996,1,LAN,NL,154,608,84,158,29,1,34,111,8,0,53,121,2,1,0,8,27,0.316,0.479,0.795
kellyro01,1996,1,MIN,AL,98,322,41,104,17,4,6,47,10,2,23,53,0,7,0,5,17,0.375,0.457,0.832
kendaja01,1996,1,PIT,NL,130,414,54,124,23,5,3,42,5,2,35,30,11,15,3,4,7,0.372,0.401,0.773
kentje01,1996,1,NYN,NL,89,335,45,97,20,1,9,39,4,3,21,56,1,1,1,3,7,0.331,0.436,0.766
kingemi01,1996,1,PIT,NL,117,276,32,68,12,2,3,27,2,1,23,29,2,1,1,3,5,0.304,0.337,0.641
kingje01,1996,1,PIT,NL,155,591,91,160,36,4,30,111,15,1,70,95,3,2,1,8,17,0.346,0.497,0.843
kleskry01,1996,1,ATL,NL,153,528,90,149,21,4,34,93,6,3,68,129,10,2,0,4,10,0.364,0.53,0.894
knoblch01,1996,1,MIN,AL,153,578,140,197,35,14,13,72,45,14,98,74,6,19,0,6,9,0.448,0.517,0.965
lankfra01,1996,1,SLN,NL,149,545,100,150,36,8,21,86,35,7,79,133,10,3,1,7,12,0.366,0.486,0.852
lansimi01,1996,1,MON,NL,159,641,99,183,40,2,11,53,23,8,44,85,1,10,9,1,19,0.341,0.406,0.746
larkiba01,1996,1,CIN,NL,152,517,117,154,32,4,33,89,36,10,96,52,3,7,0,7,20,0.41,0.567,0.977
lawtoma02,1996,1,MIN,AL,79,252,34,65,7,1,6,42,4,4,28,28,1,4,0,2,6,0.339,0.365,0.704
lemkema01,1996,1,ATL,NL,135,498,64,127,17,0,5,37,5,2,53,48,1,0,5,6,9,0.323,0.319,0.642
levisje01,1996,1,ML4,AL,104,233,27,55,6,1,1,21,0,0,38,15,0,2,1,0,7,0.348,0.283,0.631
lewisda01,1996,1,CHA,AL,141,337,55,77,12,2,4,53,21,5,45,40,1,3,15,5,9,0.321,0.312,0.632
lewisma01,1996,1,DET,AL,145,545,69,147,30,3,11,55,6,1,42,109,0,5,4,3,12,0.326,0.396,0.722
leyriji01,1996,1,NYA,AL,88,265,23,70,10,0,7,40,2,0,30,68,3,9,2,3,11,0.355,0.381,0.736
liriane01,1996,1,PIT,NL,112,217,23,58,14,2,3,30,2,0,14,22,2,0,0,3,1,0.308,0.392,0.699
listapa01,1996,1,ML4,AL,87,317,51,76,16,2,1,33,25,5,36,51,0,1,6,2,2,0.317,0.312,0.63
lockhke01,1996,1,KCA,AL,138,433,49,118,33,3,7,55,11,6,30,40,4,2,1,5,7,0.319,0.411,0.73
loftoke01,1996,1,CLE,AL,154,662,132,210,35,4,14,67,75,17,61,82,3,0,7,6,7,0.372,0.446,0.817
lopezja01,1996,1,ATL,NL,138,489,56,138,19,1,23,69,1,6,28,84,5,3,1,5,17,0.322,0.466,0.788
mabryjo01,1996,1,SLN,NL,151,543,63,161,30,2,13,74,3,2,37,84,11,3,3,5,21,0.342,0.431,0.773
macfami01,1996,1,KCA,AL,112,379,58,104,24,2,19,54,3,3,31,57,5,7,0,2,4,0.339,0.499,0.838
martial03,1996,1,PIT,NL,155,630,101,189,40,1,18,72,38,12,54,116,2,2,1,7,9,0.354,0.452,0.806
martida01,1996,1,CHA,AL,146,440,85,140,20,8,10,53,15,7,52,52,1,3,2,1,4,0.393,0.468,0.861
martied01,1996,1,SEA,AL,139,499,121,163,52,2,26,103,3,3,123,84,12,8,0,4,15,0.464,0.595,1.059
martisa01,1996,1,TOR,AL,76,229,17,52,9,3,3,18,0,0,16,58,0,4,1,1,4,0.288,0.332,0.62
martiti02,1996,1,NYA,AL,155,595,82,174,28,0,25,117,2,1,68,85,4,2,1,5,18,0.364,0.466,0.83
mathemi01,1996,1,ML4,AL,106,313,31,64,15,2,8,46,3,2,14,80,0,3,7,4,9,0.243,0.342,0.584
mayde01,1996,1,HOU,NL,109,259,24,65,12,3,5,33,2,2,30,33,8,2,0,3,3,0.33,0.378,0.708
mccraqu01,1996,1,COL,NL,124,283,50,82,13,6,3,40,17,6,32,62,4,1,12,1,5,0.363,0.41,0.773
mcgeewi01,1996,1,SLN,NL,123,309,52,95,15,2,5,41,5,2,18,60,2,2,1,1,8,0.348,0.417,0.766
mcgrifr01,1996,1,ATL,NL,159,617,81,182,37,1,28,107,7,3,68,116,12,2,0,4,20,0.365,0.494,0.859
mcgwima01,1996,1,OAK,AL,130,423,104,132,21,0,52,113,0,0,116,112,16,8,0,1,14,0.467,0.73,1.198
mclemma01,1996,1,TEX,AL,147,517,84,150,23,4,5,46,27,10,87,69,5,0,2,5,16,0.389,0.379,0.768
mcraebr01,1996,1,CHN,NL,157,624,111,172,32,5,17,66,37,9,73,84,6,12,2,5,11,0.36,0.425,0.785
mearepa01,1996,1,MIN,AL,152,517,66,138,26,7,8,67,9,4,17,90,1,9,4,7,19,0.298,0.391,0.689
merceor01,1996,1,PIT,NL,120,453,69,130,24,1,17,80,8,4,51,74,5,0,0,3,9,0.357,0.457,0.814
mieskma01,1996,1,ML4,AL,127,374,46,104,24,3,14,64,1,5,26,76,2,2,1,6,9,0.324,0.471,0.794
milleor01,1996,1,HOU,NL,139,468,43,120,26,2,15,58,3,7,14,116,4,10,1,3,14,0.291,0.417,0.708
molitpa01,1996,1,MIN,AL,161,660,99,225,41,8,9,113,18,6,56,72,10,3,0,9,21,0.39,0.468,0.858
mondera01,1996,1,LAN,NL,157,634,98,188,40,7,24,88,14,7,32,122,9,5,0,2,6,0.334,0.495,0.83
moranmi01,1996,1,PHI,NL,140,539,64,135,24,6,3,32,26,5,49,87,0,9,5,4,15,0.321,0.334,0.655
morriha02,1996,1,CIN,NL,142,528,82,165,32,4,16,80,7,5,50,76,5,5,5,6,12,0.374,0.479,0.853
moutoja01,1996,1,HOU,NL,122,300,40,79,15,1,3,34,21,9,38,55,2,0,2,3,9,0.343,0.35,0.693
moutoly01,1996,1,CHA,AL,87,214,25,63,8,1,7,39,3,0,22,50,4,2,0,3,3,0.361,0.439,0.8
muellbi02,1996,1,SFN,NL,55,200,31,66,15,1,0,19,0,0,24,26,0,1,1,2,1,0.401,0.415,0.816
murraed02,1996,1,CLE,AL,88,336,33,88,9,1,12,45,3,0,34,45,2,0,0,4,13,0.326,0.402,0.728
murraed02,1996,2,BAL,AL,64,230,36,59,12,0,10,34,1,0,27,42,4,0,0,6,6,0.327,0.439,0.766
myersgr01,1996,1,MIN,AL,97,329,37,94,22,3,6,47,0,0,19,52,3,0,0,5,11,0.32,0.426,0.746
naehrti01,1996,1,BOS,AL,116,430,77,124,16,0,17,65,2,1,49,63,4,4,2,4,14,0.363,0.444,0.808
newsowa01,1996,1,TEX,AL,91,235,34,60,14,1,10,31,3,0,37,82,1,0,0,1,3,0.355,0.451,0.806
nieveme01,1996,1,DET,AL,120,431,71,106,23,4,24,60,1,2,44,158,2,6,0,3,10,0.322,0.485,0.807
nilssda01,1996,1,ML4,AL,123,453,81,150,33,2,17,84,2,3,57,68,6,3,0,3,4,0.407,0.525,0.932
nixonot01,1996,1,TOR,AL,125,496,87,142,15,1,1,29,54,13,71,68,1,1,7,0,9,0.377,0.327,0.703
obriech01,1996,1,TOR,AL,109,324,33,77,17,0,13,44,0,1,29,68,1,17,3,2,8,0.331,0.41,0.741
ochoaal01,1996,1,NYN,NL,82,282,37,83,19,3,4,33,4,3,17,30,0,2,0,3,2,0.336,0.426,0.761
offerjo01,1996,1,KCA,AL,151,561,85,170,33,8,5,47,24,10,74,98,3,1,7,2,9,0.384,0.417,0.801
oleartr01,1996,1,BOS,AL,149,497,68,129,28,5,15,81,3,2,47,80,3,4,1,3,13,0.327,0.427,0.753
olerujo01,1996,1,TOR,AL,125,398,59,109,25,0,18,61,1,0,60,37,6,10,0,1,10,0.382,0.472,0.854
olivejo01,1996,1,CIN,NL,106,289,31,70,12,1,11,46,2,0,28,54,6,2,3,3,8,0.311,0.405,0.715
oneilpa01,1996,1,NYA,AL,150,546,89,165,35,1,19,91,0,1,102,76,8,4,0,8,21,0.411,0.474,0.885
ordonre01,1996,1,NYN,NL,151,502,51,129,12,4,1,30,1,3,22,53,12,1,4,1,12,0.289,0.303,0.592
orsuljo01,1996,1,FLO,NL,120,217,23,48,6,1,2,19,1,1,16,38,1,0,0,1,4,0.274,0.286,0.559
oterori01,1996,1,PHI,NL,104,411,54,112,11,7,2,32,16,10,34,30,0,2,0,2,3,0.33,0.348,0.678
owenser01,1996,1,CIN,NL,88,205,26,41,6,0,0,9,16,2,23,38,1,1,1,2,2,0.281,0.229,0.511
pagnoto01,1996,1,SLN,NL,119,407,48,110,23,0,13,55,4,1,24,78,2,2,3,4,9,0.311,0.423,0.734
palmede01,1996,1,TEX,AL,154,582,98,163,26,2,38,107,2,0,59,145,4,5,0,6,15,0.348,0.527,0.876
palmera01,1996,1,BAL,AL,162,626,110,181,40,2,39,142,8,0,95,96,12,3,0,8,9,0.381,0.546,0.927
paquecr01,1996,1,KCA,AL,118,429,61,111,15,1,22,67,5,3,23,101,2,2,3,5,11,0.296,0.452,0.749
pendlte01,1996,1,FLO,NL,111,406,30,102,20,1,7,58,0,2,26,75,5,3,1,5,10,0.298,0.357,0.655
perezro01,1996,1,TOR,AL,86,202,30,66,10,0,2,21,3,0,8,17,0,1,4,1,6,0.354,0.406,0.76
perezto03,1996,1,TOR,AL,91,295,24,74,13,4,1,19,1,2,25,29,0,1,6,1,10,0.311,0.332,0.643
phillto02,1996,1,CHA,AL,153,581,119,161,29,3,12,63,13,8,125,132,9,4,1,8,6,0.404,0.399,0.803
piazzmi01,1996,1,LAN,NL,148,547,87,184,16,0,36,105,0,3,81,93,21,1,0,2,21,0.422,0.563,0.985
plantph01,1996,1,OAK,AL,73,231,29,49,8,1,7,31,2,2,28,56,0,3,0,1,5,0.304,0.346,0.651
pridecu01,1996,1,DET,AL,95,267,52,80,17,5,10,31,11,6,31,63,1,0,3,0,2,0.372,0.513,0.886
raineti01,1996,1,NYA,AL,59,201,45,57,10,0,9,33,10,1,34,29,1,1,0,4,5,0.383,0.468,0.851
ramirma02,1996,1,CLE,AL,152,550,94,170,45,3,33,112,8,5,85,104,8,3,0,9,18,0.399,0.582,0.981
randajo01,1996,1,KCA,AL,110,337,36,102,24,1,6,47,13,4,26,47,4,1,2,4,10,0.351,0.433,0.784
rebouje01,1996,1,MIN,AL,107,234,20,52,9,0,0,23,4,2,25,34,1,1,4,2,10,0.298,0.261,0.558
reedje02,1996,1,COL,NL,116,341,34,97,20,1,8,37,2,2,43,65,8,2,6,3,8,0.365,0.419,0.784
reedjo01,1996,1,SDN,NL,146,495,45,121,20,0,2,49,2,5,59,53,8,3,5,6,15,0.325,0.297,0.622
renteed01,1996,1,FLO,NL,106,431,68,133,18,3,5,31,16,2,33,68,0,2,2,3,12,0.358,0.399,0.757
ripkeca01,1996,1,BAL,AL,163,640,94,178,40,1,26,102,1,2,59,78,3,4,0,4,28,0.341,0.466,0.807
roberbi01,1996,1,KCA,AL,90,339,39,96,21,2,0,52,12,9,25,38,8,2,0,6,8,0.331,0.357,0.688
rodrial01,1996,1,SEA,AL,146,601,141,215,54,1,36,123,15,4,59,104,1,4,6,7,15,0.414,0.631,1.045
rodrihe02,1996,1,MON,NL,145,532,81,147,42,1,36,103,2,0,37,160,7,3,0,4,10,0.325,0.562,0.887
rodriiv01,1996,1,TEX,AL,153,639,116,192,47,3,19,86,5,0,38,55,7,4,0,4,15,0.342,0.473,0.814
salmoti01,1996,1,CAL,AL,156,581,90,166,27,4,30,98,4,2,93,125,7,4,0,3,8,0.386,0.501,0.887
sanchre01,1996,1,CHN,NL,95,289,28,61,9,0,1,12,7,1,22,42,6,3,8,2,6,0.272,0.253,0.525
sandbry01,1996,1,CHN,NL,150,554,85,135,28,4,25,92,12,8,54,116,4,7,1,5,9,0.316,0.444,0.76
sandere02,1996,1,CIN,NL,81,287,49,72,17,1,14,33,24,8,44,86,4,2,0,1,8,0.353,0.463,0.817
santafp01,1996,1,MON,NL,152,393,54,109,20,5,7,56,5,2,49,61,4,11,9,5,6,0.369,0.407,0.776
santibe01,1996,1,PHI,NL,136,481,71,127,21,2,30,85,2,0,49,104,7,1,0,2,8,0.332,0.503,0.835
scarsst01,1996,1,SFN,NL,105,283,28,62,12,1,5,23,2,3,25,91,0,2,8,1,6,0.286,0.322,0.608
seguida01,1996,1,MON,NL,115,416,69,119,30,1,11,58,4,4,60,54,4,0,0,1,8,0.375,0.442,0.818
seitzke01,1996,1,ML4,AL,132,490,74,155,25,3,12,62,6,1,73,68,6,4,5,5,11,0.406,0.453,0.859
servasc01,1996,1,CHN,NL,129,445,42,118,20,0,11,63,0,2,30,75,1,14,3,7,18,0.327,0.384,0.711
sheffga01,1996,1,FLO,NL,161,519,118,163,33,1,42,120,16,9,142,66,19,10,0,6,16,0.465,0.624,1.09
sierrru01,1996,1,NYA,AL,96,360,39,93,17,1,11,52,1,3,40,58,11,0,0,7,10,0.327,0.403,0.73
slaugdo01,1996,1,CAL,AL,62,207,23,67,9,0,6,32,0,0,13,20,0,2,0,2,12,0.366,0.454,0.82
smithoz01,1996,1,SLN,NL,82,227,36,64,10,2,2,18,7,5,25,9,0,2,7,0,5,0.358,0.37,0.728
snowjt01,1996,1,CAL,AL,155,575,69,148,20,1,17,67,1,6,56,96,6,5,2,3,19,0.327,0.384,0.711
sojolu01,1996,1,SEA,AL,77,247,20,52,8,1,1,16,2,2,10,13,0,1,6,0,8,0.244,0.263,0.507
sorrepa01,1996,1,SEA,AL,143,471,67,136,32,1,23,93,0,2,57,103,10,7,2,5,10,0.37,0.507,0.878
sosasa01,1996,1,CHN,NL,124,498,84,136,21,2,40,100,18,5,34,134,6,5,0,4,14,0.323,0.564,0.888
spierbi01,1996,1,HOU,NL,122,218,27,55,10,1,6,26,7,0,20,34,4,2,1,1,3,0.32,0.39,0.709
spraged02,1996,1,TOR,AL,159,591,88,146,35,2,36,101,0,0,60,146,3,12,0,7,7,0.325,0.496,0.821
stahosc01,1996,1,MIN,AL,130,405,72,115,30,3,13,61,3,3,59,114,7,2,1,2,9,0.376,0.469,0.845
stanlmi02,1996,1,BOS,AL,121,397,73,107,20,1,24,69,2,0,69,62,3,5,0,2,8,0.383,0.506,0.889
steinte01,1996,1,OAK,AL,145,514,79,140,25,1,35,100,0,1,49,115,5,6,0,2,16,0.342,0.529,0.871
stockke01,1996,1,PHI,NL,119,394,46,100,22,6,5,41,6,4,43,89,9,8,3,4,6,0.336,0.378,0.714
strawda01,1996,1,NYA,AL,63,202,35,53,13,0,11,36,6,5,31,55,5,1,0,3,3,0.359,0.49,0.849
surhobj01,1996,1,BAL,AL,143,537,74,157,27,6,21,82,0,1,47,79,8,3,2,1,7,0.352,0.482,0.834
tartada01,1996,1,CHA,AL,132,472,58,120,23,3,27,101,1,2,64,128,4,0,0,5,10,0.34,0.487,0.827
taubeed01,1996,1,CIN,NL,108,327,46,95,20,0,12,48,3,4,26,64,5,0,1,5,4,0.338,0.462,0.8
tettlmi01,1996,1,TEX,AL,143,491,78,121,26,1,24,83,2,1,95,137,8,3,1,9,12,0.366,0.45,0.816
thomafr04,1996,1,CHA,AL,141,527,110,184,26,0,40,134,1,1,109,70,26,5,0,8,25,0.459,0.626,1.085
thomeji01,1996,1,CLE,AL,151,505,122,157,28,5,38,116,2,2,123,141,8,6,0,2,13,0.45,0.612,1.062
thompro01,1996,1,SFN,NL,63,227,35,48,11,1,5,21,2,2,24,69,0,5,3,0,6,0.301,0.335,0.636
tuckemi01,1996,1,KCA,AL,108,339,55,88,18,4,12,53,10,4,40,69,1,7,3,4,7,0.346,0.442,0.789
valenjo02,1996,1,BOS,AL,131,527,84,156,29,3,13,59,9,10,63,59,0,7,2,7,15,0.374,0.436,0.811
valenjo03,1996,1,ML4,AL,154,552,90,143,33,7,24,95,17,4,66,145,9,0,6,4,4,0.336,0.475,0.811
vaughgr01,1996,1,ML4,AL,102,375,78,105,16,0,31,95,5,2,58,99,4,4,0,5,6,0.378,0.571,0.948
vaughmo01,1996,1,BOS,AL,161,635,118,207,29,1,44,143,2,0,95,154,19,14,0,8,17,0.42,0.583,1.003
velarra01,1996,1,CAL,AL,136,530,82,151,27,3,14,54,7,7,70,118,0,5,4,2,7,0.372,0.426,0.799
venturo01,1996,1,CHA,AL,158,586,96,168,31,2,34,105,1,3,78,81,10,2,0,8,18,0.368,0.52,0.888
verasqu01,1996,1,FLO,NL,73,253,40,64,8,1,4,14,8,8,51,42,1,2,1,1,3,0.381,0.34,0.721
vinafe01,1996,1,ML4,AL,140,554,94,157,19,10,7,46,16,7,38,35,3,13,6,4,15,0.342,0.392,0.733
vitiejo01,1996,1,KCA,AL,85,257,29,62,15,1,8,40,2,0,38,69,2,3,0,3,12,0.342,0.401,0.743
vizcajo01,1996,1,NYN,NL,96,363,47,110,12,6,1,32,9,5,28,58,0,3,6,2,6,0.356,0.377,0.733
vizquom01,1996,1,CLE,AL,151,542,98,161,36,1,9,64,35,9,56,42,0,4,12,9,10,0.362,0.417,0.779
walbema01,1996,1,MIN,AL,63,215,25,48,10,0,2,24,3,1,9,34,0,0,1,2,6,0.252,0.298,0.55
walkela01,1996,1,COL,NL,83,272,58,75,18,4,18,58,18,2,20,58,2,9,0,3,7,0.342,0.57,0.912
weisswa01,1996,1,COL,NL,155,517,89,146,20,2,8,48,10,2,80,78,5,6,14,6,9,0.381,0.375,0.756
whitede03,1996,1,FLO,NL,146,552,77,151,37,6,17,84,22,6,38,99,6,8,4,9,8,0.325,0.455,0.779
whitero02,1996,1,MON,NL,88,334,35,98,19,4,6,41,14,6,22,53,0,2,0,1,11,0.34,0.428,0.768
wilkiri01,1996,1,HOU,NL,84,254,34,54,8,2,6,23,0,1,46,81,10,1,0,5,1,0.33,0.331,0.661
willibe02,1996,1,NYA,AL,143,551,108,168,26,7,29,102,17,4,82,72,8,0,1,7,15,0.391,0.535,0.926
willied01,1996,1,DET,AL,77,215,22,43,5,0,6,26,0,2,18,50,0,2,0,1,8,0.267,0.307,0.574
willige02,1996,1,NYA,AL,99,233,37,63,15,4,5,30,7,8,15,39,2,4,1,5,7,0.319,0.433,0.753
